scenario_id,Компонент,Наименование партии,"Массовая доля, %","Температура испытания | ASTM D445 Daimler Oxidation Test (DOT), °C","Время испытания | - Daimler Oxidation Test (DOT), ч","Delta Kin. Viscosity KV100 - relative | - Daimler Oxidation Test (DOT), %","Oxidation EOT | DIN 51453 Daimler Oxidation Test (DOT), A/cm","Количество биотоплива | - Daimler Oxidation Test (DOT), % масс","Дозировка катализатора, категория"
train_26,Дисперсант_1,36524.20,33.644,160,168,30.81,98.18,0,1
train_26,Загуститель_1,02560.22 (9%вSN-150),0.295,160,168,30.81,98.18,0,1
train_26,Противоизносная_присадка_2,02622.22,90.699,160,168,30.81,98.18,0,1
train_26,Соединение_молибдена_2,01762.22,95.918,160,168,30.81,98.18,0,1
train_27,Антиоксидант_1,02717.22,17.074,160,168,25.67,97.77,0,1
train_27,Антиоксидант_4,01050.22,14.828,160,168,25.67,97.77,0,1
train_27,Базовое_масло_1,069.23,11.036,160,168,25.67,97.77,0,1
train_27,Базовое_масло_2,01940.22,93.923,160,168,25.67,97.77,0,1
train_27,Базовое_масло_2,071.23,87.965,160,168,25.67,97.77,0,1
train_27,Базовое_масло_7,03527.22,89.598,160,168,25.67,97.77,0,1
train_27,Депрессорная_присадка_2,п.12,26.931,160,168,25.67,97.77,0,1
train_27,Детергент_1,0174.22,38.465,160,168,25.67,97.77,0,1
train_27,Детергент_2,02957.22,80.120,160,168,25.67,97.77,0,1
train_27,Дисперсант_1,03067.22,33.644,160,168,25.67,97.77,0,1
train_27,Загуститель_1,0488.23,0.295,160,168,25.67,97.77,0,1
train_27,Противоизносная_присадка_8,0186.22,90.699,160,168,25.67,97.77,0,1
train_27,Соединение_молибдена_2,01762.22,95.918,160,168,25.67,97.77,0,1
train_28,Антиоксидант_5,32,95.918,160,168,69.8,126.22,0,1
train_28,Антиоксидант_6,13799.21,17.074,160,168,69.8,126.22,0,1
train_28,Базовое_масло_10,0285.22,11.036,160,168,69.8,126.22,0,1
train_28,Базовое_масло_2,01302.22,62.737,160,168,69.8,126.22,0,1
train_28,Базовое_масло_2,01302.22,30.211,160,168,69.8,126.22,0,1
train_28,Базовое_масло_7,01301.22,52.443,160,168,69.8,126.22,0,1
train_28,Депрессорная_присадка_2,п.12,26.931,160,168,69.8,126.22,0,1
train_28,Детергент_1,0174.22,90.699,160,168,69.8,126.22,0,1
train_28,Детергент_4,0338.22,31.092,160,168,69.8,126.22,0,1
train_28,Дисперсант_1,36524.20,33.644,160,168,69.8,126.22,0,1
train_28,Загуститель_1,01277.22,43.118,160,168,69.8,126.22,0,1
train_28,Противоизносная_присадка_8,0186.22,90.699,160,168,69.8,126.22,0,1
train_29,Антиоксидант_5,32,17.074,160,168,53.13,119.83,0,1
train_29,Антиоксидант_6,13799.21,17.074,160,168,53.13,119.83,0,1
train_29,Базовое_масло_10,0285.22,11.036,160,168,53.13,119.83,0,1
train_29,Базовое_масло_2,01302.22,62.737,160,168,53.13,119.83,0,1
train_29,Базовое_масло_2,01302.22,68.742,160,168,53.13,119.83,0,1
train_29,Базовое_масло_7,01301.22,52.443,160,168,53.13,119.83,0,1
train_29,Депрессорная_присадка_2,п.12,26.931,160,168,53.13,119.83,0,1
train_29,Детергент_1,0174.22,90.699,160,168,53.13,119.83,0,1
train_29,Детергент_4,0338.22,31.092,160,168,53.13,119.83,0,1
train_29,Дисперсант_1,36524.20,33.644,160,168,53.13,119.83,0,1
train_29,Загуститель_1,01277.22,43.118,160,168,53.13,119.83,0,1
train_29,Противоизносная_присадка_8,0186.22,90.699,160,168,53.13,119.83,0,1
train_30,Антиоксидант_5,32,14.828,160,168,68.02,116.66,0,1
train_30,Антиоксидант_6,13799.21,17.074,160,168,68.02,116.66,0,1
train_30,Базовое_масло_10,0285.22,11.036,160,168,68.02,116.66,0,1
train_30,Базовое_масло_2,01302.22,62.737,160,168,68.02,116.66,0,1
train_30,Базовое_масло_2,01302.22,10.849,160,168,68.02,116.66,0,1
train_30,Базовое_масло_7,01301.22,52.443,160,168,68.02,116.66,0,1
train_30,Депрессорная_присадка_2,п.12,26.931,160,168,68.02,116.66,0,1
train_30,Детергент_1,0174.22,38.465,160,168,68.02,116.66,0,1
train_30,Детергент_4,0338.22,50.431,160,168,68.02,116.66,0,1
train_30,Дисперсант_1,36524.20,33.644,160,168,68.02,116.66,0,1
train_30,Загуститель_1,01277.22,43.118,160,168,68.02,116.66,0,1
train_30,Противоизносная_присадка_8,0186.22,90.699,160,168,68.02,116.66,0,1
train_31,Антиоксидант_5,32,14.828,160,168,68.02,116.66,0,1
train_31,Антиоксидант_6,13799.21,17.074,160,168,68.02,116.66,0,1
train_31,Базовое_масло_10,0285.22,11.036,160,168,68.02,116.66,0,1
train_31,Базовое_масло_2,01302.22,62.737,160,168,68.02,116.66,0,1
train_31,Базовое_масло_2,01302.22,10.849,160,168,68.02,116.66,0,1
train_31,Базовое_масло_7,01301.22,52.443,160,168,68.02,116.66,0,1
train_31,Депрессорная_присадка_2,п.12,26.931,160,168,68.02,116.66,0,1
train_31,Детергент_1,0174.22,38.465,160,168,68.02,116.66,0,1
train_31,Детергент_4,0338.22,50.431,160,168,68.02,116.66,0,1
train_31,Дисперсант_1,36524.20,33.644,160,168,68.02,116.66,0,1
train_31,Загуститель_1,01277.22,43.118,160,168,68.02,116.66,0,1
train_31,Противоизносная_присадка_8,0186.22,90.699,160,168,68.02,116.66,0,1
train_32,Антиоксидант_5,32,14.828,160,168,-9.77,60.23,0,1
train_32,Антиоксидант_6,13799.21,17.074,160,168,-9.77,60.23,0,1
train_32,Базовое_масло_10,01936.22 (CCS 2700),11.036,160,168,-9.77,60.23,0,1
train_32,Базовое_масло_2,01940.22,62.737,160,168,-9.77,60.23,0,1
train_32,Базовое_масло_2,01940.22,30.211,160,168,-9.77,60.23,0,1
train_32,Базовое_масло_7,01768.22,52.443,160,168,-9.77,60.23,0,1
train_32,Депрессорная_присадка_2,п.12,26.931,160,168,-9.77,60.23,0,1
train_32,Детергент_1,0174.22,38.465,160,168,-9.77,60.23,0,1
train_32,Детергент_4,0338.22,50.431,160,168,-9.77,60.23,0,1
train_32,Дисперсант_1,36524.20,33.644,160,168,-9.77,60.23,0,1
train_32,Загуститель_1,"01935.22 (8,2%)",43.118,160,168,-9.77,60.23,0,1
train_32,Противоизносная_присадка_10,02028.22,92.118,160,168,-9.77,60.23,0,1
train_33,Антиоксидант_5,32,14.828,160,168,-9.77,60.23,0,1
train_33,Антиоксидант_6,13799.21,17.074,160,168,-9.77,60.23,0,1
train_33,Базовое_масло_10,01936.22 (CCS 2700),11.036,160,168,-9.77,60.23,0,1
train_33,Базовое_масло_2,01940.22,62.737,160,168,-9.77,60.23,0,1
train_33,Базовое_масло_2,01940.22,30.211,160,168,-9.77,60.23,0,1
train_33,Базовое_масло_7,01768.22,52.443,160,168,-9.77,60.23,0,1
train_33,Депрессорная_присадка_2,п.12,26.931,160,168,-9.77,60.23,0,1
train_33,Детергент_1,0174.22,38.465,160,168,-9.77,60.23,0,1
train_33,Детергент_4,0338.22,50.431,160,168,-9.77,60.23,0,1
train_33,Дисперсант_1,36524.20,33.644,160,168,-9.77,60.23,0,1
train_33,Загуститель_1,"01935.22 (8,2%)",43.118,160,168,-9.77,60.23,0,1
train_33,Противоизносная_присадка_10,02028.22,92.118,160,168,-9.77,60.23,0,1
train_34,Антиоксидант_5,32,14.828,160,168,-9.77,60.23,0,1
train_34,Антиоксидант_6,13799.21,17.074,160,168,-9.77,60.23,0,1
train_34,Базовое_масло_10,01936.22 (CCS 2700),11.036,160,168,-9.77,60.23,0,1
train_34,Базовое_масло_2,01940.22,62.737,160,168,-9.77,60.23,0,1
train_34,Базовое_масло_2,01940.22,30.211,160,168,-9.77,60.23,0,1
train_34,Базовое_масло_7,01768.22,52.443,160,168,-9.77,60.23,0,1
train_34,Депрессорная_присадка_2,п.12,26.931,160,168,-9.77,60.23,0,1
train_34,Детергент_1,0174.22,38.465,160,168,-9.77,60.23,0,1
train_34,Детергент_4,0338.22,50.431,160,168,-9.77,60.23,0,1
train_34,Дисперсант_1,36524.20,33.644,160,168,-9.77,60.23,0,1
train_34,Загуститель_1,"01935.22 (8,2%)",43.118,160,168,-9.77,60.23,0,1
train_34,Противоизносная_присадка_10,02028.22,92.118,160,168,-9.77,60.23,0,1
train_35,Антиоксидант_5,32,14.828,160,168,45.82,106.86,0,1
train_35,Антиоксидант_6,13799.21,17.074,160,168,45.82,106.86,0,1
train_35,Базовое_масло_10,01936.22 (CCS 2700),11.036,160,168,45.82,106.86,0,1
train_35,Базовое_масло_2,01940.22,62.737,160,168,45.82,106.86,0,1
train_35,Базовое_масло_2,01940.22,10.849,160,168,45.82,106.86,0,1
train_35,Базовое_масло_7,01768.22,52.443,160,168,45.82,106.86,0,1
train_35,Депрессорная_присадка_2,п.12,26.931,160,168,45.82,106.86,0,1
train_35,Детергент_13,бочка 14,38.465,160,168,45.82,106.86,0,1
train_35,Детергент_4,0338.22,50.431,160,168,45.82,106.86,0,1
train_35,Дисперсант_1,36524.20,33.644,160,168,45.82,106.86,0,1
train_35,Загуститель_1,"01935.22 (8,2%)",43.118,160,168,45.82,106.86,0,1
train_35,Противоизносная_присадка_8,0186.22,90.699,160,168,45.82,106.86,0,1
train_36,Антиоксидант_5,32,14.828,160,168,25.34,103.54,0,1
train_36,Антиоксидант_6,13799.21,50.431,160,168,25.34,103.54,0,1
train_36,Базовое_масло_10,01936.22 (CCS 2700),11.036,160,168,25.34,103.54,0,1
train_36,Базовое_масло_2,01940.22,62.737,160,168,25.34,103.54,0,1
train_36,Базовое_масло_2,01940.22,7.040,160,168,25.34,103.54,0,1
train_36,Базовое_масло_7,01768.22,52.443,160,168,25.34,103.54,0,1
train_36,Депрессорная_присадка_2,п.12,26.931,160,168,25.34,103.54,0,1
train_36,Детергент_1,0174.22,38.465,160,168,25.34,103.54,0,1
train_36,Детергент_4,0338.22,50.431,160,168,25.34,103.54,0,1
train_36,Дисперсант_1,36524.20,33.644,160,168,25.34,103.54,0,1
train_36,Загуститель_1,"01935.22 (8,2%)",43.118,160,168,25.34,103.54,0,1
train_36,Противоизносная_присадка_8,0186.22,90.699,160,168,25.34,103.54,0,1
train_37,Антиоксидант_5,32,14.828,160,168,3.81,89.11,0,1
train_37,Антиоксидант_6,13799.21,17.074,160,168,3.81,89.11,0,1
train_37,Базовое_масло_10,01936.22 (CCS 2700),11.036,160,168,3.81,89.11,0,1
train_37,Базовое_масло_2,01940.22,62.737,160,168,3.81,89.11,0,1
train_37,Базовое_масло_2,01940.22,3.393,160,168,3.81,89.11,0,1
train_37,Базовое_масло_7,01768.22,52.443,160,168,3.81,89.11,0,1
train_37,Депрессорная_присадка_2,п.12,26.931,160,168,3.81,89.11,0,1
train_37,Детергент_1,0174.22,38.465,160,168,3.81,89.11,0,1
train_37,Детергент_4,0338.22,50.431,160,168,3.81,89.11,0,1
train_37,Дисперсант_1,36524.20,33.644,160,168,3.81,89.11,0,1
train_37,Загуститель_1,"01935.22 (8,2%)",43.118,160,168,3.81,89.11,0,1
train_37,Противоизносная_присадка_10,02028.22,42.666,160,168,3.81,89.11,0,1
train_37,Противоизносная_присадка_2,0112.22,42.666,160,168,3.81,89.11,0,1
train_38,Антиоксидант_5,32,14.828,160,168,-0.56,73.21,0,1
train_38,Антиоксидант_6,13799.21,17.074,160,168,-0.56,73.21,0,1
train_38,Базовое_масло_10,01936.22 (CCS 2700),11.036,160,168,-0.56,73.21,0,1
train_38,Базовое_масло_2,01940.22,62.737,160,168,-0.56,73.21,0,1
train_38,Базовое_масло_2,01940.22,49.496,160,168,-0.56,73.21,0,1
train_38,Базовое_масло_7,01768.22,89.598,160,168,-0.56,73.21,0,1
train_38,Депрессорная_присадка_2,п.12,26.931,160,168,-0.56,73.21,0,1
train_38,Детергент_4,0338.22,50.431,160,168,-0.56,73.21,0,1
train_38,Детергент_6,02034.22,14.453,160,168,-0.56,73.21,0,1
train_38,Дисперсант_1,36524.20,33.644,160,168,-0.56,73.21,0,1
train_38,Загуститель_1,"01935.22 (8,2%)",43.118,160,168,-0.56,73.21,0,1
train_38,Противоизносная_присадка_8,0186.22,90.699,160,168,-0.56,73.21,0,1
train_39,Антиоксидант_5,32,14.828,160,168,15.83,96.16,0,1
train_39,Антиоксидант_6,13799.21,17.074,160,168,15.83,96.16,0,1
train_39,Базовое_масло_10,01936.22 (CCS 2700),11.036,160,168,15.83,96.16,0,1
train_39,Базовое_масло_2,01940.22,62.737,160,168,15.83,96.16,0,1
train_39,Базовое_масло_2,01940.22,82.954,160,168,15.83,96.16,0,1
train_39,Базовое_масло_7,01768.22,89.598,160,168,15.83,96.16,0,1
train_39,Депрессорная_присадка_2,п.12,26.931,160,168,15.83,96.16,0,1
train_39,Детергент_1,0174.22,38.465,160,168,15.83,96.16,0,1
train_39,Детергент_6,02034.22,52.471,160,168,15.83,96.16,0,1
train_39,Дисперсант_1,36524.20,33.644,160,168,15.83,96.16,0,1
train_39,Загуститель_1,"01935.22 (8,2%)",43.118,160,168,15.83,96.16,0,1
train_39,Противоизносная_присадка_8,0186.22,90.699,160,168,15.83,96.16,0,1
train_40,Антиоксидант_1,02717.22,17.074,160,168,0.71,72.96,0,1
train_40,Антиоксидант_4,01050.22,14.828,160,168,0.71,72.96,0,1
train_40,Базовое_масло_10,02597.22,11.036,160,168,0.71,72.96,0,1
train_40,Базовое_масло_2,02596.22,98.630,160,168,0.71,72.96,0,1
train_40,Базовое_масло_2,02596.22,39.099,160,168,0.71,72.96,0,1
train_40,Базовое_масло_7,02595.22,52.443,160,168,0.71,72.96,0,1
train_40,Депрессорная_присадка_2,п.12,26.931,160,168,0.71,72.96,0,1
train_40,Детергент_1,0174.22,38.465,160,168,0.71,72.96,0,1
train_40,Детергент_4,02585.22,50.431,160,168,0.71,72.96,0,1
train_40,Дисперсант_1,36524.20,33.644,160,168,0.71,72.96,0,1
train_40,Загуститель_1,02560.22 (9%вSN-150),43.118,160,168,0.71,72.96,0,1
train_40,Противоизносная_присадка_20,02976.22,26.586,160,168,0.71,72.96,0,1
train_41,Антиоксидант_1,02717.22,17.074,160,168,-12.6,65.25,0,1
train_41,Антиоксидант_4,01050.22,14.828,160,168,-12.6,65.25,0,1
train_41,Базовое_масло_10,02597.22,11.036,160,168,-12.6,65.25,0,1
train_41,Базовое_масло_2,02596.22,2.965,160,168,-12.6,65.25,0,1
train_41,Базовое_масло_2,02596.22,99.316,160,168,-12.6,65.25,0,1
train_41,Базовое_масло_7,02595.22,89.598,160,168,-12.6,65.25,0,1
train_41,Депрессорная_присадка_2,п.12,26.931,160,168,-12.6,65.25,0,1
train_41,Детергент_1,0174.22,38.465,160,168,-12.6,65.25,0,1
train_41,Детергент_2,02957.22,80.120,160,168,-12.6,65.25,0,1
train_41,Дисперсант_1,36524.20,33.644,160,168,-12.6,65.25,0,1
train_41,Загуститель_1,02560.22 (9%вSN-150),50.431,160,168,-12.6,65.25,0,1
train_41,Противоизносная_присадка_10,02028.22,92.118,160,168,-12.6,65.25,0,1
train_42,Антиоксидант_1,02717.22,17.074,160,168,-4.77,71.94,0,1
train_42,Антиоксидант_4,01050.22,14.828,160,168,-4.77,71.94,0,1
train_42,Базовое_масло_10,02597.22,11.036,160,168,-4.77,71.94,0,1
train_42,Базовое_масло_2,02596.22,2.965,160,168,-4.77,71.94,0,1
train_42,Базовое_масло_2,02596.22,21.805,160,168,-4.77,71.94,0,1
train_42,Базовое_масло_7,02595.22,89.598,160,168,-4.77,71.94,0,1
train_42,Депрессорная_присадка_2,п.12,26.931,160,168,-4.77,71.94,0,1
train_42,Детергент_1,0174.22,38.465,160,168,-4.77,71.94,0,1
train_42,Детергент_14,02989.22,31.092,160,168,-4.77,71.94,0,1
train_42,Дисперсант_1,36524.20,33.644,160,168,-4.77,71.94,0,1
train_42,Загуститель_1,02560.22 (9%вSN-150),50.431,160,168,-4.77,71.94,0,1
train_42,Противоизносная_присадка_10,02028.22,92.118,160,168,-4.77,71.94,0,1
train_43,Антиоксидант_1,02717.22,17.074,160,168,-7.86,70.0,0,1
train_43,Антиоксидант_4,01050.22,14.828,160,168,-7.86,70.0,0,1
train_43,Базовое_масло_10,02597.22,11.036,160,168,-7.86,70.0,0,1
train_43,Базовое_масло_2,02596.22,20.465,160,168,-7.86,70.0,0,1
train_43,Базовое_масло_2,02596.22,31.689,160,168,-7.86,70.0,0,1
train_43,Базовое_масло_7,094.22 (D-2022-0022),89.598,160,168,-7.86,70.0,0,1
train_43,Депрессорная_присадка_2,п.12,26.931,160,168,-7.86,70.0,0,1
train_43,Детергент_1,0174.22,38.465,160,168,-7.86,70.0,0,1
train_43,Детергент_20,03007.22,65.991,160,168,-7.86,70.0,0,1
train_43,Дисперсант_1,36524.20,33.644,160,168,-7.86,70.0,0,1
train_43,Загуститель_1,02560.22 (9%вSN-150),25.852,160,168,-7.86,70.0,0,1
train_43,Противоизносная_присадка_10,02028.22,92.118,160,168,-7.86,70.0,0,1
train_44,Антиоксидант_1,01028.23,17.074,160,168,4.35,27.49,0,1
train_44,Антиоксидант_12,02670.23,14.828,160,168,4.35,27.49,0,1
train_44,Антипенная_присадка_1,ЦП_(18.05.2023),3.991,160,168,4.35,27.49,0,1
train_44,Базовое_масло_1,01941.23,89.598,160,168,4.35,27.49,0,1
train_44,Базовое_масло_14,с ЦП (27.06.23),84.281,160,168,4.35,27.49,0,1
train_44,Базовое_масло_2,01943.23,46.795,160,168,4.35,27.49,0,1
train_44,Базовое_масло_2,01943.23,72.545,160,168,4.35,27.49,0,1
train_44,Базовое_масло_3,02110.23,11.036,160,168,4.35,27.49,0,1
train_44,Базовое_масло_5,01942.23,70.369,160,168,4.35,27.49,0,1
train_44,Депрессорная_присадка_1,DPM 131 из ЦП,26.931,160,168,4.35,27.49,0,1
train_44,Детергент_1,из 328 р-р 01295.23,38.465,160,168,4.35,27.49,0,1
train_44,Детергент_2,01297.23,80.120,160,168,4.35,27.49,0,1
train_44,Дисперсант_1,03067.22,33.644,160,168,4.35,27.49,0,1
train_44,Загуститель_1,0420.23 (10%HVI-4Ян),90.699,160,168,4.35,27.49,0,1
train_44,Противоизносная_присадка_1,01296.23,26.586,160,168,4.35,27.49,0,1
train_45,Антиоксидант_1,01028.23,17.074,160,168,-25.97,30.58,0,1
train_45,Антиоксидант_3,01198.23,14.828,160,168,-25.97,30.58,0,1
